"region","drivmedel","månad","Antal"
"Gävleborgs län","diesel","2014M12",441
"Gävleborgs län","diesel","2015M01",268
"Gävleborgs län","diesel","2015M02",323
"Gävleborgs län","diesel","2015M03",408
"Gävleborgs län","diesel","2015M04",477
"Gävleborgs län","diesel","2015M05",380
"Gävleborgs län","diesel","2015M06",415
"Gävleborgs län","diesel","2015M07",344
"Gävleborgs län","diesel","2015M08",388
"Gävleborgs län","diesel","2015M09",388
"Gävleborgs län","diesel","2015M10",483
"Gävleborgs län","diesel","2015M11",452
"Gävleborgs län","diesel","2015M12",516
"Gävleborgs län","diesel","2016M01",305
"Gävleborgs län","diesel","2016M02",341
"Gävleborgs län","diesel","2016M03",423
"Gävleborgs län","diesel","2016M04",428
"Gävleborgs län","diesel","2016M05",451
"Gävleborgs län","diesel","2016M06",434
"Gävleborgs län","diesel","2016M07",302
"Gävleborgs län","diesel","2016M08",327
"Gävleborgs län","diesel","2016M09",441
"Gävleborgs län","diesel","2016M10",397
"Gävleborgs län","diesel","2016M11",439
"Gävleborgs län","diesel","2016M12",449
"Gävleborgs län","diesel","2017M01",265
"Gävleborgs län","diesel","2017M02",340
"Gävleborgs län","diesel","2017M03",380
"Gävleborgs län","diesel","2017M04",376
"Gävleborgs län","diesel","2017M05",440
"Gävleborgs län","diesel","2017M06",475
"Gävleborgs län","diesel","2017M07",311
"Gävleborgs län","diesel","2017M08",349
"Gävleborgs län","diesel","2017M09",398
"Gävleborgs län","diesel","2017M10",349
"Gävleborgs län","diesel","2017M11",331
"Gävleborgs län","diesel","2017M12",314
"Gävleborgs län","diesel","2018M01",271
"Gävleborgs län","diesel","2018M02",291
"Gävleborgs län","diesel","2018M03",292
"Gävleborgs län","diesel","2018M04",252
"Gävleborgs län","diesel","2018M05",343
"Gävleborgs län","diesel","2018M06",729
"Gävleborgs län","diesel","2018M07",57
"Gävleborgs län","diesel","2018M08",159
"Gävleborgs län","diesel","2018M09",112
"Gävleborgs län","diesel","2018M10",154
"Gävleborgs län","diesel","2018M11",177
"Gävleborgs län","diesel","2018M12",154
"Gävleborgs län","diesel","2019M01",210
"Gävleborgs län","diesel","2019M02",195
"Gävleborgs län","diesel","2019M03",248
"Gävleborgs län","diesel","2019M04",246
"Gävleborgs län","diesel","2019M05",233
"Gävleborgs län","diesel","2019M06",233
"Gävleborgs län","diesel","2019M07",211
"Gävleborgs län","diesel","2019M08",228
"Gävleborgs län","diesel","2019M09",188
"Gävleborgs län","diesel","2019M10",235
"Gävleborgs län","diesel","2019M11",249
"Gävleborgs län","diesel","2019M12",306
"Gävleborgs län","diesel","2020M01",90
"Gävleborgs län","diesel","2020M02",164
"Gävleborgs län","diesel","2020M03",218
"Gävleborgs län","diesel","2020M04",144
"Gävleborgs län","diesel","2020M05",109
"Gävleborgs län","diesel","2020M06",181
"Gävleborgs län","diesel","2020M07",198
"Gävleborgs län","diesel","2020M08",170
"Gävleborgs län","diesel","2020M09",123
"Gävleborgs län","diesel","2020M10",103
"Gävleborgs län","diesel","2020M11",133
"Gävleborgs län","diesel","2020M12",159
"Gävleborgs län","diesel","2021M01",105
"Gävleborgs län","diesel","2021M02",141
"Gävleborgs län","diesel","2021M03",207
"Gävleborgs län","diesel","2021M04",77
"Gävleborgs län","diesel","2021M05",138
"Gävleborgs län","diesel","2021M06",206
"Gävleborgs län","diesel","2021M07",96
"Gävleborgs län","diesel","2021M08",111
"Gävleborgs län","diesel","2021M09",82
"Gävleborgs län","diesel","2021M10",88
"Gävleborgs län","diesel","2021M11",62
"Gävleborgs län","diesel","2021M12",115
"Gävleborgs län","diesel","2022M01",85
"Gävleborgs län","diesel","2022M02",86
"Gävleborgs län","diesel","2022M03",102
"Gävleborgs län","diesel","2022M04",95
"Gävleborgs län","diesel","2022M05",101
"Gävleborgs län","diesel","2022M06",109
"Gävleborgs län","diesel","2022M07",56
"Gävleborgs län","diesel","2022M08",56
"Gävleborgs län","diesel","2022M09",65
"Gävleborgs län","diesel","2022M10",61
"Gävleborgs län","diesel","2022M11",65
"Gävleborgs län","diesel","2022M12",59
"Gävleborgs län","diesel","2023M01",46
"Gävleborgs län","diesel","2023M02",47
"Gävleborgs län","diesel","2023M03",57
"Gävleborgs län","diesel","2023M04",35
"Gävleborgs län","diesel","2023M05",80
"Gävleborgs län","diesel","2023M06",61
"Gävleborgs län","diesel","2023M07",34
"Gävleborgs län","diesel","2023M08",53
"Gävleborgs län","diesel","2023M09",47
"Gävleborgs län","diesel","2023M10",37
"Gävleborgs län","diesel","2023M11",28
"Gävleborgs län","diesel","2023M12",47
"Gävleborgs län","diesel","2024M01",40
"Gävleborgs län","diesel","2024M02",37
"Gävleborgs län","diesel","2024M03",39
"Gävleborgs län","diesel","2024M04",47
"Gävleborgs län","diesel","2024M05",50
"Gävleborgs län","diesel","2024M06",28
"Gävleborgs län","diesel","2024M07",28
"Gävleborgs län","diesel","2024M08",33
"Gävleborgs län","diesel","2024M09",33
"Gävleborgs län","diesel","2024M10",30
"Gävleborgs län","diesel","2024M11",29
"Gävleborgs län","diesel","2024M12",22
"Gävleborgs län","diesel","2025M01",19
"Gävleborgs län","diesel","2025M02",24
"Gävleborgs län","diesel","2025M03",16
"Gävleborgs län","el","2006M01",0
"Gävleborgs län","el","2006M02",0
"Gävleborgs län","el","2006M03",0
"Gävleborgs län","el","2006M04",0
"Gävleborgs län","el","2006M05",0
"Gävleborgs län","el","2006M06",0
"Gävleborgs län","el","2006M07",0
"Gävleborgs län","el","2006M08",0
"Gävleborgs län","el","2006M09",0
"Gävleborgs län","el","2006M10",0
"Gävleborgs län","el","2006M11",0
"Gävleborgs län","el","2006M12",0
"Gävleborgs län","el","2007M01",0
"Gävleborgs län","el","2007M02",0
"Gävleborgs län","el","2007M03",0
"Gävleborgs län","el","2007M04",0
"Gävleborgs län","el","2007M05",0
"Gävleborgs län","el","2007M06",0
"Gävleborgs län","el","2007M07",0
"Gävleborgs län","el","2007M08",0
"Gävleborgs län","el","2007M09",0
"Gävleborgs län","el","2007M10",0
"Gävleborgs län","el","2007M11",0
"Gävleborgs län","el","2007M12",0
"Gävleborgs län","el","2008M01",0
"Gävleborgs län","el","2008M02",0
"Gävleborgs län","el","2008M03",0
"Gävleborgs län","el","2008M04",0
"Gävleborgs län","el","2008M05",0
"Gävleborgs län","el","2008M06",0
"Gävleborgs län","el","2008M07",0
"Gävleborgs län","el","2008M08",0
"Gävleborgs län","el","2008M09",0
"Gävleborgs län","el","2008M10",0
"Gävleborgs län","el","2008M11",0
"Gävleborgs län","el","2008M12",0
"Gävleborgs län","el","2009M01",2
"Gävleborgs län","el","2009M02",2
"Gävleborgs län","el","2009M03",1
"Gävleborgs län","el","2009M04",0
"Gävleborgs län","el","2009M05",5
"Gävleborgs län","el","2009M06",0
"Gävleborgs län","el","2009M07",0
"Gävleborgs län","el","2009M08",0
"Gävleborgs län","el","2009M09",0
"Gävleborgs län","el","2009M10",0
"Gävleborgs län","el","2009M11",0
"Gävleborgs län","el","2009M12",0
"Gävleborgs län","el","2010M01",0
"Gävleborgs län","el","2010M02",0
"Gävleborgs län","el","2010M03",0
"Gävleborgs län","el","2010M04",0
"Gävleborgs län","el","2010M05",0
"Gävleborgs län","el","2010M06",0
"Gävleborgs län","el","2010M07",0
"Gävleborgs län","el","2010M08",0
"Gävleborgs län","el","2010M09",0
"Gävleborgs län","el","2010M10",0
"Gävleborgs län","el","2010M11",0
"Gävleborgs län","el","2010M12",0
"Gävleborgs län","el","2011M01",0
"Gävleborgs län","el","2011M02",1
"Gävleborgs län","el","2011M03",0
"Gävleborgs län","el","2011M04",0
"Gävleborgs län","el","2011M05",0
"Gävleborgs län","el","2011M06",0
"Gävleborgs län","el","2011M07",0
"Gävleborgs län","el","2011M08",0
"Gävleborgs län","el","2011M09",0
"Gävleborgs län","el","2011M10",0
"Gävleborgs län","el","2011M11",0
"Gävleborgs län","el","2011M12",0
"Gävleborgs län","el","2012M01",0
"Gävleborgs län","el","2012M02",0
"Gävleborgs län","el","2012M03",0
"Gävleborgs län","el","2012M04",0
"Gävleborgs län","el","2012M05",1
"Gävleborgs län","el","2012M06",0
"Gävleborgs län","el","2012M07",0
"Gävleborgs län","el","2012M08",0
"Gävleborgs län","el","2012M09",1
"Gävleborgs län","el","2012M10",0
"Gävleborgs län","el","2012M11",2
"Gävleborgs län","el","2012M12",0
"Gävleborgs län","el","2013M01",0
"Gävleborgs län","el","2013M02",0
"Gävleborgs län","el","2013M03",0
"Gävleborgs län","el","2013M04",1
"Gävleborgs län","el","2013M05",5
"Gävleborgs län","el","2013M06",0
"Gävleborgs län","el","2013M07",0
"Gävleborgs län","el","2013M08",0
"Gävleborgs län","el","2013M09",0
"Gävleborgs län","el","2013M10",0
"Gävleborgs län","el","2013M11",4
"Gävleborgs län","el","2013M12",1
"Gävleborgs län","el","2014M01",3
"Gävleborgs län","el","2014M02",2
"Gävleborgs län","el","2014M03",1
"Gävleborgs län","el","2014M04",1
"Gävleborgs län","el","2014M05",5
"Gävleborgs län","el","2014M06",2
"Gävleborgs län","el","2014M07",3
"Gävleborgs län","el","2014M08",6
"Gävleborgs län","el","2014M09",2
"Gävleborgs län","el","2014M10",5
"Gävleborgs län","el","2014M11",2
"Gävleborgs län","el","2014M12",1
"Gävleborgs län","el","2015M01",2
"Gävleborgs län","el","2015M02",4
"Gävleborgs län","el","2015M03",13
"Gävleborgs län","el","2015M04",9
"Gävleborgs län","el","2015M05",7
"Gävleborgs län","el","2015M06",6
"Gävleborgs län","el","2015M07",2
"Gävleborgs län","el","2015M08",2
"Gävleborgs län","el","2015M09",3
"Gävleborgs län","el","2015M10",11
"Gävleborgs län","el","2015M11",5
"Gävleborgs län","el","2015M12",11
"Gävleborgs län","el","2016M01",7
"Gävleborgs län","el","2016M02",3
"Gävleborgs län","el","2016M03",5
"Gävleborgs län","el","2016M04",17
"Gävleborgs län","el","2016M05",4
"Gävleborgs län","el","2016M06",3
"Gävleborgs län","el","2016M07",3
"Gävleborgs län","el","2016M08",0
"Gävleborgs län","el","2016M09",5
"Gävleborgs län","el","2016M10",1
"Gävleborgs län","el","2016M11",3
"Gävleborgs län","el","2016M12",0
"Gävleborgs län","el","2017M01",3
"Gävleborgs län","el","2017M02",2
"Gävleborgs län","el","2017M03",7
"Gävleborgs län","el","2017M04",1
"Gävleborgs län","el","2017M05",3
"Gävleborgs län","el","2017M06",2
"Gävleborgs län","el","2017M07",8
"Gävleborgs län","el","2017M08",4
"Gävleborgs län","el","2017M09",6
"Gävleborgs län","el","2017M10",7
"Gävleborgs län","el","2017M11",10
"Gävleborgs län","el","2017M12",3
"Gävleborgs län","el","2018M01",5
"Gävleborgs län","el","2018M02",7
"Gävleborgs län","el","2018M03",3
"Gävleborgs län","el","2018M04",1
"Gävleborgs län","el","2018M05",5
"Gävleborgs län","el","2018M06",6
"Gävleborgs län","el","2018M07",8
"Gävleborgs län","el","2018M08",7
"Gävleborgs län","el","2018M09",7
"Gävleborgs län","el","2018M10",9
"Gävleborgs län","el","2018M11",15
"Gävleborgs län","el","2018M12",23
"Gävleborgs län","el","2019M01",23
"Gävleborgs län","el","2019M02",21
"Gävleborgs län","el","2019M03",33
"Gävleborgs län","el","2019M04",28
"Gävleborgs län","el","2019M05",23
"Gävleborgs län","el","2019M06",16
"Gävleborgs län","el","2019M07",8
"Gävleborgs län","el","2019M08",27
"Gävleborgs län","el","2019M09",20
"Gävleborgs län","el","2019M10",10
"Gävleborgs län","el","2019M11",16
"Gävleborgs län","el","2019M12",19
"Gävleborgs län","el","2020M01",28
"Gävleborgs län","el","2020M02",27
"Gävleborgs län","el","2020M03",57
"Gävleborgs län","el","2020M04",34
"Gävleborgs län","el","2020M05",18
"Gävleborgs län","el","2020M06",15
"Gävleborgs län","el","2020M07",20
"Gävleborgs län","el","2020M08",41
"Gävleborgs län","el","2020M09",57
"Gävleborgs län","el","2020M10",29
"Gävleborgs län","el","2020M11",48
"Gävleborgs län","el","2020M12",95
"Gävleborgs län","el","2021M01",37
"Gävleborgs län","el","2021M02",14
"Gävleborgs län","el","2021M03",28
"Gävleborgs län","el","2021M04",58
"Gävleborgs län","el","2021M05",50
"Gävleborgs län","el","2021M06",73
"Gävleborgs län","el","2021M07",49
"Gävleborgs län","el","2021M08",64
"Gävleborgs län","el","2021M09",99
"Gävleborgs län","el","2021M10",70
"Gävleborgs län","el","2021M11",80
"Gävleborgs län","el","2021M12",183
"Gävleborgs län","el","2022M01",96
"Gävleborgs län","el","2022M02",95
"Gävleborgs län","el","2022M03",137
"Gävleborgs län","el","2022M04",92
"Gävleborgs län","el","2022M05",144
"Gävleborgs län","el","2022M06",137
"Gävleborgs län","el","2022M07",74
"Gävleborgs län","el","2022M08",96
"Gävleborgs län","el","2022M09",128
"Gävleborgs län","el","2022M10",128
"Gävleborgs län","el","2022M11",174
"Gävleborgs län","el","2022M12",282
"Gävleborgs län","el","2023M01",70
"Gävleborgs län","el","2023M02",82
"Gävleborgs län","el","2023M03",180
"Gävleborgs län","el","2023M04",96
"Gävleborgs län","el","2023M05",134
"Gävleborgs län","el","2023M06",153
"Gävleborgs län","el","2023M07",75
"Gävleborgs län","el","2023M08",147
"Gävleborgs län","el","2023M09",189
"Gävleborgs län","el","2023M10",152
"Gävleborgs län","el","2023M11",159
"Gävleborgs län","el","2023M12",186
"Gävleborgs län","el","2024M01",57
"Gävleborgs län","el","2024M02",65
"Gävleborgs län","el","2024M03",95
"Gävleborgs län","el","2024M04",69
"Gävleborgs län","el","2024M05",76
"Gävleborgs län","el","2024M06",112
"Gävleborgs län","el","2024M07",67
"Gävleborgs län","el","2024M08",82
"Gävleborgs län","el","2024M09",121
"Gävleborgs län","el","2024M10",100
"Gävleborgs län","el","2024M11",136
"Gävleborgs län","el","2024M12",101
"Gävleborgs län","el","2025M01",61
"Gävleborgs län","el","2025M02",62
"Gävleborgs län","el","2025M03",94
"Gävleborgs län","elhybrid","2006M01",5
"Gävleborgs län","elhybrid","2006M02",2
"Gävleborgs län","elhybrid","2006M03",1
"Gävleborgs län","elhybrid","2006M04",3
"Gävleborgs län","elhybrid","2006M05",8
"Gävleborgs län","elhybrid","2006M06",5
"Gävleborgs län","elhybrid","2006M07",7
"Gävleborgs län","elhybrid","2006M08",4
"Gävleborgs län","elhybrid","2006M09",6
"Gävleborgs län","elhybrid","2006M10",5
"Gävleborgs län","elhybrid","2006M11",3
"Gävleborgs län","elhybrid","2006M12",5
"Gävleborgs län","elhybrid","2007M01",5
"Gävleborgs län","elhybrid","2007M02",11
"Gävleborgs län","elhybrid","2007M03",3
"Gävleborgs län","elhybrid","2007M04",5
"Gävleborgs län","elhybrid","2007M05",8
"Gävleborgs län","elhybrid","2007M06",6
"Gävleborgs län","elhybrid","2007M07",6
"Gävleborgs län","elhybrid","2007M08",9
"Gävleborgs län","elhybrid","2007M09",5
"Gävleborgs län","elhybrid","2007M10",1
"Gävleborgs län","elhybrid","2007M11",6
"Gävleborgs län","elhybrid","2007M12",9
"Gävleborgs län","elhybrid","2008M01",10
"Gävleborgs län","elhybrid","2008M02",10
"Gävleborgs län","elhybrid","2008M03",3
"Gävleborgs län","elhybrid","2008M04",4
"Gävleborgs län","elhybrid","2008M05",7
"Gävleborgs län","elhybrid","2008M06",5
"Gävleborgs län","elhybrid","2008M07",7
"Gävleborgs län","elhybrid","2008M08",5
"Gävleborgs län","elhybrid","2008M09",8
"Gävleborgs län","elhybrid","2008M10",4
"Gävleborgs län","elhybrid","2008M11",6
"Gävleborgs län","elhybrid","2008M12",4
"Gävleborgs län","elhybrid","2009M01",3
"Gävleborgs län","elhybrid","2009M02",1
"Gävleborgs län","elhybrid","2009M03",3
"Gävleborgs län","elhybrid","2009M04",2
"Gävleborgs län","elhybrid","2009M05",1
"Gävleborgs län","elhybrid","2009M06",3
"Gävleborgs län","elhybrid","2009M07",1
"Gävleborgs län","elhybrid","2009M08",10
"Gävleborgs län","elhybrid","2009M09",13
"Gävleborgs län","elhybrid","2009M10",13
"Gävleborgs län","elhybrid","2009M11",7
"Gävleborgs län","elhybrid","2009M12",6
"Gävleborgs län","elhybrid","2010M01",6
"Gävleborgs län","elhybrid","2010M02",2
"Gävleborgs län","elhybrid","2010M03",8
"Gävleborgs län","elhybrid","2010M04",5
"Gävleborgs län","elhybrid","2010M05",6
"Gävleborgs län","elhybrid","2010M06",5
"Gävleborgs län","elhybrid","2010M07",0
"Gävleborgs län","elhybrid","2010M08",5
"Gävleborgs län","elhybrid","2010M09",6
"Gävleborgs län","elhybrid","2010M10",8
"Gävleborgs län","elhybrid","2010M11",5
"Gävleborgs län","elhybrid","2010M12",9
"Gävleborgs län","elhybrid","2011M01",7
"Gävleborgs län","elhybrid","2011M02",3
"Gävleborgs län","elhybrid","2011M03",7
"Gävleborgs län","elhybrid","2011M04",3
"Gävleborgs län","elhybrid","2011M05",5
"Gävleborgs län","elhybrid","2011M06",1
